"texto""";;;;;;;;;;;;;;;
"4,""En este trabajo especial de grado tenemos dos grandes vertientes en la parte metodológica, como lo es parte historia y la moderación electoral matemática. Como el proceso histórico estudiado corresponde a fines del siglo XIX y principios del siglo XX, la data estadística de los participantes en los eventos electorales, así como los resultados de este proceso no son de fácil obtención, es por ello que en este trabajo no hacemos uso del modelo matemático electoral para comprender el proceso histórico estudiado. Sin embargo en particular en este trabajo se puede hacer una investigación minuciosa de estos datos y aplicarlo a los modelos correspondientes y obtener algunas informaciones relevantes. Otra observación es que hay algunas métodos electorales o herramientas electorales que se crean a mediado del siglo XX, como por ejemplo el teorema de Arrow, la noción de injusticia electoral y la época histórica estudiada es la del siglo anterior.""";;;;;;;;;;;;;;;
"5,""El propósito de este trabajo es presentar algunos resultados que relacionan la Teoría Combinatoria con la Dinámica Topológica. Más precisamente, dado un Sistema Dinámico, mostraremos una caracterización de los puntos recurrentes, uniformemente recurrentes y puntos próximos del sistema en términos de ultrafiltros. Estos resultados permitirán presentar dos demostraciones del Teorema de Hindman [7]. El Teorema de Hindman aparece por primera vez como conjetura en 1971, por Graham y Rotshchild [6]. En 1974 surge la primera demostración hecha por N. Hindman [7], la cual usa fuertemente el axioma de elección. La demostración de este teorema usando Ultrafiltros (idempotentes) aparece en 1977 en el trabajo de Galvin y Glazer [8]. Pero la forma en que Blass [1] presenta el método de la demostración por medio de ultrafiltros es particularmente simple, razón por la cual hemos elegido el trabajo de este último para ser presentado en este documento.""";;;;;;;;;;;;;;;
"6,""El conmutante de un operador lineal (o de un conjunto de operadores lineales) es el conjunto formado por los operadores que conmutan con el operador dado (o con cada uno de los operadores en el conjunto dado). El poder determinar el conmutante de un operador es parte importante de su estudio. En algunos casos es posible caracterizar de manera muy precisa el conmutante de un operador, entre estos casos destaca el conmutante del operador de traslación (shift) S de L2(μ) en L2(μ), donde μ es una medida regular no negativa definida en la circunferencia unitaria T. El conmutante de este operador es el conjunto de los operadores de multiplicación. Si H1 y H2 son espacios de Hilbert, Sk : Hk → Hk (k = 1";;;;;;;;;;;;;;;
"7,""El objetivo fundamental de este Trabajo Especial de Grado es el desarrollo del artículo “The mth Ratio Test: New Convergence Test for Series"""" de Sayel A. Ali ([7]), en el cual se prueba un nuevo criterio para la convergencia de series. El muy conocido criterio de convergencia para series numéricas de D'Alembert, también conocido como criterio del cociente, establece lo siguiente: Si {an} es una sucesión de términos positivos tal que existe ∝= lim┬(n→∞)  (an+1)/an, entonces (i) Si ∝ < 1 entonces la serie∑_(n=1)^∞ an converge. (ii) Si ∝  > 1 entonces la serie ∑_(n=1)^∞ an diverge. (iii) Si ∝  = 1 el criterio no da información. Tal como muestran los ejemplos que se dan en el Capítulo 3, este criterio suele no dar información en series cuyo término general contiene factoriales o productos finitos.""";;;;;;;;;;;;;;;
"8,""El objetivo principal de esta tesis de grado es el estudio y aplicación de la ecuación diferencial parcial Hamilton-Jacobi-Bellman (HJB). La ecuación diferencial parcial HJB es muy importante en la teoría de control pues sirve para verificar si un control es óptimo. Aplicamos ésta ecuación al problema de la gestión de un recurso hídrico: Acuíferos. Describimos breve- mente las distintas formas de gestión de un acuífero, basándonos en cómo están definidos los derechos de propiedad. Luego se expone un modelo teórico que integra los elementos hidrológicos y economices presentes en un acuífero, con el objeto de obtener las trayectorias de equilibrio tanto de la extracción de aguas subterráneas, como del stock del acuífero. Además se desarrolla una de las aplicaciones pioneras de la programación dinámica estocástica, dentro del campo de la economía de los recursos hídricos, el trabajo de Oscar Burt. También se presenta un modelo de tiempo continuo que investiga el nivel del acuífero en el cual se detiene la extracción neta, y se restringe, el bombeo futuro al ritmo previsto de recarga. Por último se analiza una versión estocástica del modelo en tiempo continuo y se deriva una nueva regla de parada en el caso de que el volumen de las aguas subterráneas evolucione como un proceso de Itô.""";;;;;;;;;;;;;;;
"9,""Consideremos lo siguiente, un espacio polaco es un espacio topológico separable no vacío al que podemos dotar de una métrica completa cuya topología inducida coincide con la topología original. No es nuestra intención profundizar en las cuestiones relacionadas con la teoría de los espacios polacos. Sin embargo, la definición anterior nos sirve como punto de partida en la formulación o planteamiento del principal aspecto a considerar en esta investigación. Sea N[∞] el conjunto de todos los subconjuntos infinitos de N. Con la topología natural inducida por el espacio de Cantor (2N) mediante la identificación de cada A ⊆ N con χA, donde χA es la función característica de A, se tiene que N[∞] es un espacio polaco. Un subconjunto σ ⊆ N[∞]  es Ramsey si existe A ∈ N[∞]  tal que  A[∞] ⊆ σ ó  A[∞] ∩ó = ∅ donde A[∞]  es el conjunto de todas los subconjuntos infinitos de A.""";;;;;;;;;;;;;;;
"0,""El objetivo principal de esta tesis de grado es el estudio y aplicación de métodos de reparto que permita convertir los votos en una decisión final que sea más justa y coherente con los deseos del electorado y así minimizar la injusticia electoral. Se da una breve reseña histórica de la evolución del Sistema Electoral Venezolano en la época de 1830 - 1860, y una descripción general del Sistema Electoral y el Sistema Electoral venezolano usando conceptos elementales, proporcionando definiciones claras. Para conocer los escaños que corresponden a cada uno de los distintos partidos o movimientos políticos existen varios métodos de reparto que se han ido modificando a medida que se han conocido sus ventajas y sus inconvenientes en la práctica política. Se hace una descripción matemática de los métodos de reparto más utilizados: El método de Hamilton, la regla de D'Hontd, el método de Hare/Niemeyer los cuales se ilustran con varios ejemplos que ayudan a comprender su funcionamiento y a señalar, al mismo tiempo, los diversos problemas que les son inherentes y los resultados paradójicos que pueden producir. Posteriormente, en la búsqueda de un criterio para decidir cuál de estos métodos es más adecuado, se propone la definición del concepto de injusticia introducida por Huntington. Se describen las principales características del sistema electoral venezolano en los años de 1830 y 1860 y se analizan los resultados obtenidos por estos métodos para esa fecha. Se estudia el problema de la construcción de la función de decisión social, se enuncian teoremas y definiciones necesarias para esta construcción.""";;;;;;;;;;;;;;;
"1,""El mercado de telefonía móvil en Venezuela cuenta con operadoras móviles de red propia que permiten la transferencia de grandes cantidades de datos. Con el origen de la telefonía móvil CDMA (de sus siglas en inglés Code Divison Multiple Access) y TDMA (Time Division Multiple Access) se proporciona la posibilidad de transferir tanto voz (una llamada telefónica) y datos no - voz (descarga de programas, intercambio de email y de mensajería de texto y multimedia). La primera es una forma de tecnología que permite numerosas señales para ocupar un solo canal de transmisión, optimizando el uso de ancho de banda posible. La segunda es utilizada en telefonía móvil digital y divide cada canal de la comunicación celular en tres franjas horarias con el fin de aumentar la cantidad de datos que se puedan llevar.""";;;;;;;;;;;;;;;
"2,""Una teoría clásica de campos se puede describir en términos de fibrados con grupo estructural G, junto con un funcional lagrangiano que induce la acción de la teoría. Esta descripción permite, entre otras cosas, estudiar las simetrías de la teoría, las cantidades conservadas, formalizar el estudio de la cuantización de una teoría clásica y estudiar los observables. La mayoría de las teorías físicas se pueden escribir como una teoría de campos además, tres de las cuatro fuerzas fundamentales son teorías de campos invariantes bajo transformaciones infinitesimales (ó de calibre). La Relatividad General no es una teoría de calibre, el desarrollo de una teoría unificada de las 4 fuerzas, en el contexto de la teoría de calibre tendrá que lidiar con éste problema. A través de la historia se ha tratado de describir la gravedad en términos de una teoría de calibre que se pueda extender a altas dimensiones (D>4).""";;;;;;;;;;;;;;;
"3,""Estudiamos el problema de una partícula cuántica no-relativista sobre la línea real con una interacción puntual en x = 0. Este tipo de sistema se puede describir de dos formas: quitando explícitamente el punto x = 0";;;;;;;;;;;;;;;
"4,""Los sistemas de punto de ensilladura son sistemas lineales por bloque 2 X 2 que pueden presentar diversas características según las propiedades que tengan las matrices por bloque que lo definen. Estos sistemas escritos en su forma mas general presentan la siguiente estruc- tura: (0.1)  (A/B2  BT/1/-C)(x/y)=(f/g) donde A ∈ R ⁿ˟ⁿ, B1, B2 ∈ R ᵐ˟ⁿ, C ∈  R ᵐ˟ᵐ con n > m: En vista que cualquier sistema en un principio podría ser visto con una estructura como la anteriormente planteada, se consideran como sistema de punto de ensilladura aquellos cuyos bloques de matrices cumplan una o más de las siguientes características: (P1): A es una matriz simétrica: A = Aᵀ . (P2): La parte simétrica de A, H ≡ ½(A + Aᵀ ), es positiva semidefinida. (P3): B1 = B2 = B (P4): C es simétrica (C = Cᵀ) y positiva semidefinida. (P5): C = 0 Uno de los tipos de problemas de punto de ensilladura que más ocurren en aplicaciones prácticas es cuando todas las hipótesis dadas anteriormente se cumplen, y se tiene por lo tanto un sistema lineal simétrico.""";;;;;;;;;;;;;;;
"5,""Se estudió el sistema H+ - vanadio (V) - ácido malónico por medio de medidas de fuerzas electromotrices, emf(H) (KCl 3.0 M, 25 ºC). El análisis de los datos experimentales fue realizado mediante el programa de mínimos cuadrados LETAGROP. En primera instancia fueron determinadas las constantes ácidas del ácido malónico en términos de pKa y finalmente, las constantes de formación de los complejos formados en el sistema H+ - vanadio (V) - ácido malónico. Los resultados obtenidos en el estudio del sistema H+ - vanadio (V) – ácido malónico, según el siguiente nivel de reacciones: p H+ + q VO2+ + r C2- Hp(VO2)qCrp+q-2r""";;;;;;;;;;;;;;;
"6,""El  -SiC es una forma cúbica del SiC con textura porosa, inerte, de gran resistencia mecánica, ideal para uso como soporte en catalizadores. En este Trabajo Especial de Grado se prepararon un total de nueve sólidos con 20 %p/p de carga nominal de Co cada uno, uno soportado sobre SiO2 como referencia y ocho soportados sobre SiC. Se estudió el efecto del método de preparación, efecto de sal precursora de Co y el efecto de la adición de Ru y Pt como promotores en la reacción de Fischer-Tropsch. La caracterización de los sólidos se realizó mediante el uso de técnicas tales como difracción de rayos X, análisis textural mediante el método BET, reducción a temperatura programada con análisis termogravimétrico y análisis químico por absorción atómica. Los resultados mostraron que los catalizadores soportados sobre SiC presentaron buena actividad y estabilidad en el tiempo de reacción hasta  150 h, aún cuando estos poseen un área específica   10 veces menor con respecto SiO2. En relación a la influencia del método de preparación, se observó que la velocidad de secado rápida después de una impregnación, mejora la actividad. El método de impregnación por humedad incipiente permite una mayor incorporación de Co sobre el soporte que el método de impregnación por exceso de solución. La variación de la sal precursora, Co(ac)2   4H2O y [Co(en)n(H2O)m](NO3)2, tuvo efecto en el tamaño de partícula promedio de Co sobre el soporte, así como un fuerte impacto en la actividad aún con cargas bajas de Co. Los promotores Ru y Pt, además de reducir la temperatura de reducción, aumentan la actividad de los catalizadores.""";;;;;;;;;;;;;;;
"7,""La Estadística es la ciencia del aprendizaje a través de la experiencia. Es la ciencia con base matemática referente a la recolección, análisis e interpretación de datos, que busca explicar condiciones regulares en fenómenos de tipo aleatorio. Originándose alrededor del año 1650, esta rama de la matemática ha evolucionado de manera tal que muchas de sus técnicas forman las bases de los métodos analíticos de diferentes áreas de estudio como la biomedicina, psicología, educación, economía, teoría de las comunicaciones, sociología, genética, epidemiología, geología, física, astronomía, etc., ya que estas son áreas que demandan eficiencia informativa.""";;;;;;;;;;;;;;;
"8,""Las tres cuartas partes de la superficie del planeta tierra están cubiertas por los océanos, los cuales almacenan el 97, 26% del total de los recursos hídricos existentes. Eventos naturales como los sismos inducen la formación de unas olas conocidas como tsunamis o maremotos, los cuales han producido efectos catastróficos en diversas zonas costeras del mundo. Las magnitudes de los oleajes están asociados con las tormentas que se originan por la velocidad y la dirección de los vientos. En las zonas de latitud media las características de los vientos son influenciadas por las fuerzas centrípeta y de coriolis y ocasionan la formación de ciclones o huracanes durante algunos meses del año. Las mareas dependen de la relación sol-luna-tierra. El oleaje es una consecuencia del rozamiento del aire sobre la superficie del mar";;;;;;;;;;;;;;;
"9,""En el presente trabajo se estudió la fotocatálisis heterogénea de la nicotina empleando un simulador solar y TiO2 comercial como catalizador, se evaluó el proceso variando el pH del medio y la concentración inicial del sustrato orgánico";;;;;;;;;;;;;;;
"0,""Los modelos matemáticos han sido sin duda una herramienta que históricamente han resuelto innumerables problemáticas en el quehacer científico. En epidemiología es probable que se formularan teorías sobre las enfermedades infecciosas desde tiempos remotos. Por ejemplo en una de estas teorías, se atribuyó a una lenta nube de aire dañino la difusión de la peste negra en el siglo XI como una explicación causal. La construcción de modelos matemáticos es una de las herramientas utilizadas hoy en día para el estudio de problemas en medicina, biología, bioquímica, epidemiología, entre otras aéreas del conocimiento";;;;;;;;;;;;;;;
"1,""En el presente trabajo fue llevado a cabo la determinación mineralógica y morfológica de la fracción lodo de los sedimentos de fondo de la cuenca del río Tuy. Para conocer la composición mineral de las fracciones de limo y arcilla fue utilizada la técnica de Difracción de Rayos X, mientras que las características morfológicas y los análisis químicos puntuales fueron realizados mediante la técnica de Microscopía Electrónica de Barrido. La separación de las arcillas de los limos, fue realizada por medio del método de gravedad, en el cual las partículas tamaño arcilla son separadas de los componentes de mayor tamaño de acuerdo a sus velocidades de sedimentación. Los resultados mineralógicos arrojaron una gran similitud mineralógica de los sedimentos analizados. La fracción limo está constituida principalmente por: Cuarzo (SiO2), Albita (NaAlSi3O8), Illita (KAl2Si3AlO10(OH)2), Caolinita (Al2Si2AlO5(OH)4), Montmorillonita (Na, Ca)0,3(Al,Mg,Fe)2(Si2O10(OH)2.nH2O y Calcita (CaCO3). En la fracción arcilla también fueron detectadas las mismas fases minerales, exceptuando la calcita y la goethita. La presencia y distribución de los minerales encontrados son atribuidas a aportes litológicos de las formaciones que drenan la cuenca del río Tuy, tanto las pertenecientes a la Serranía del Litoral, como aquellas que componen la Serranía del Interior. Con esta composición mineral queda en evidencia una mayor madurez química de los sedimentos estudiados, ya que prevalecen minerales neoformados y resistatos frente a minerales primarios. Las características morfológicas observadas en la fracción arcilla, demuestran la existencia de agregados laminares, con bordes muy irregulares, lo que no permitió en la mayoría de los casos, el reconocimiento exacto de algún tipo de mineral de arcilla. Sin vi embargo, en la muestra recolectada en Boca de Paparo fue posible reconocer la morfología pseudohexagonal de la caolinita. Por otro lado, los análisis químicos puntuales realizados a la fracción de arcilla, demuestran una gran homogeneidad entre estas, no solo morfológica sino elemental, ya que están compuestos por los siguientes elementos mayoritarios, Si, O, Al, Fe y Mg, mientras que el K, Ca y Na figuran como elementos minoritarios en su composición. Estos elementos son atribuidos a factores litológicos inherentes de la zona de estudio, y corroboran la presencia de las fases minerales identificadas mediante la técnica de Difracción de Ray";os X. La presen;cia de N;i en;la;fracción arcilla puede ser;atrib;ui;do, a ap;ortes a;ntr�;�picos;en las loc;alid;ades;"de Hacienda Buen Paso, río Guayas y Boca de Paparo, mientras que el río Guare está relacionado con aportes litológicos de las roas ultramáficas que prevalecen en la zona, pertenecientes al Complejo Ofiolítico de Lomas, así como las Metavolcánicas de Tiara."""
"2,""Aedes albopictus (Culicidae: Nmatocera) (Skuse) es un díptero hematófago capáz de alimentarse de sangre de diferentes hospedadores. La especie está involucrada en la transmisión del virus del Dengue (entre otros patógenos) principalmente en Asia y más recientemente en países como Camerún en los que se han presentado incrementos en los brotes de arbovirosis que son relacionados con la introducción y aumento de las poblaciones de Ae. albopictus. En estudios sobre su potencialidad como vector se obtuvieron resultados que lo convierten en una especie de importancia en salud pública. La especie es originaria del sudeste asiático y su distribución geográfica se encuentra en expansión, encontrándose ampliamente distribuida en los cinco continentes en la actualidad. Ae. albopictus ya ha sido reportado en veinte países de América desde la década de 1980, incluyendo Venezuela en el año 2009. Se ha comprobado que la introducción de esta especie en distintas regiones ha ocurrido por el comercio entre países. La exportación de cauchos usados es una de las principales causas, ya que en ellos los huevos secos y en latencia (resistentes y viables durante meses en este estado) son transportados de un país a otro y al entrar en contacto con agua, eclosionan las fases larvarias. Al alcanzar la fase adulta, pueden establecer poblaciones en los sitios invadidos bajo condiciones de un efecto fundador. Análisis de secuencias de genes mitocondriales son de utilidad para establecer estructuración poblacional geográfica por métodos filogenéticos y/o redes de haplotipos y así verificar hipótesis de posibles orígenes de introducción de esta especie. Para esto se realizaron análisis haciendo uso del gen mitocondrial NADH deshidrogenasa 5 (ND5), en poblaciones de Venezuela, Colombia y secuencias de xii poblaciones de otros paises obtenidas de genbank, con el fin de comprobar hipótesis de introducción y estructuración filogenética en relación con el área geográfica y compararla con resultados previos en los que se usa el mismo marcador molecular. Aunque la variabilidad del gen ND5 es baja en comparación con otras especies de mosquitos, nuevos haplotipos fueron reportados (en la literatura) para el Sureste asiático y Madagascar, así como nuestros resultados incrementaron el número de sitios variables reportados, haciendo más complejas las relaciones entre los haplotipos que se conocían hasta el momento. Los análisis filogenéticos clásicos co";ntinúan siendo;poco in;form;ativ;os al presentarse arboles d;e topo;lo;gías no;resuel;tas;(polit;omías). La;red;de;"haplotipos obtenida mediante parsimonia estadística aporta mayor información en el momento de establecer relaciones entre los haplotipos y de formular hipótesis sobre la introducción de la especie en el área de estudio. Se incrementa la riqueza y diversidad de haplotipos conocidos, reportando 31 haplotipos y 30 sitios polimórficos en total. Se concluyen introducciones múltiples e independientes e Venezuela (desde Asia o Brasil) y Colombia (desde varios países) bajo condiciones ecológicas típicas de un efecto fundador."""
"3,""La diabetes tipo 1 (DT1) es una enfermedad del tipo autoinmune, cuyo blanco son las células β pancreáticas. Actualmente la administración de insulina constituye el único tratamiento aceptado. El transplante de células madre (CM) ha sido postulado como una posible alternativa para regenerar el páncreas de pacientes diabéticos. En el presente trabajo evaluamos la hipótesis de que la movilización de células madre hematopoyéticas (CMH), inducida por AMD3100, G-CSF, y/o la combinación de ambos favorece la regeneración pancreática en un modelo de daño inducido por estreptozotocina (STZ). Ratones C57BL/6 fueron inyectados con STZ (175 mg/kg) o vehículo y una vez establecida la diabetes se los dividió en 4 grupos: 1) Diabéticos (STZ)";;;;;;;;;;;;;;;
"4,""El estudio de los complejos de vanadio resulta de interés por su potencial uso biomédico y aplicaciones industriales, siendo buen candidato como suplemento en el tratamiento de la diabetes y el cáncer. Se determinó la especiación de los sistemas de vanadio (III) con ácido salicílico (H2Sal) y bioligandos de plasma sanguíneo de bajo peso molecular (ácido oxálico (H2Ox), ácido fosfórico (H3PO4), ácido cítrico (H3Cit) y ácido láctico (HLac)) utilizando medidas de fuerzas electromotrices EMF(H) a 25°C en medio iónico KCl 3 mol/L. Usando el programa computacional de mínimos cuadrados LETAGROP se determinaron para cada uno de los sistemas estudiados la formación de sus complejos ternarios respectivos, con sus constantes de formación pertinentes, además de las constantes de acidez para cada uno de los ligandos. En la tabla I se muestran los valores de pKa de los distintos ligandos, en las condiciones de estudio. En la tabla II se presentan los distintos complejos ternarios determinados para cada sistema con su respectivo valor de constante en formación, usando las especies totalmente protonadas como nivel de reacción.""";;;;;;;;;;;;;;;
"5,""En el presente trabajo se ha utilizando la técnica computacional de sistemas neurodifusos (SND) mediante el módulo de ANFIS (Adaptative Neuro Fuzzy Inference System) de MatLab, con la finalidad de obtener un conjunto de ecuaciones estadísticas que permitan establecer relaciones sólidas entre los isótopos de Carbono 13 ( 13C) provenientes de muestras orgánicas ( 13Corg) o carbonatos ( 13Ccarb) y el is´otopo de Oígeno 18 ( 18O). En trabajos anteriores, algunos autores han podido vincular, empíricamente, las variaciones de los  13C a una de las mayores y más enigmáticas extinciones masivas de la historia de la Tierra (límite Triásico - Jurásico), así como a importantes cambios climáticos que estuvieron involucrados en ese momento. Los datos utilizados en este trabajo provienen de los Alpes sur-occidentales del norte de Italia (Alpes de Bérgamo), en los cuáles, la estabilidad del reservorio atmosférico de carbono en el límite Triásico-Jurásico fue inferído de estimaciones de CO2, derivadas de medidas del isótopo de carbono. Mediante los resultados hemos podido establecer algunas relaciones matemáticas con un margen aceptable de inferencia (42 %). Donde, en cada caso, se reproduce claramente la zona de la transición T/J, así como algunas de las anomalías más importantes, presentes en los perfiles de los isótopos de carbono""";;;;;;;;;;;;;;;
"6,""El presente trabajo describe el estudio fitoquímico de las hojas y corteza de Strychnos fendleri Sprague & Sandwith. Partiendo del extracto metanólico de las hojas de esta especie, mediante técnicas cromatográficas, pudieron ser aislados tres compuestos identificados por primera vez para la especie: vogelosido (I), kamferitrin (II) y D-1-metilmyoinositol (III). De la misma manera, partiendo del extracto metanólico de la corteza de Strychnos fendleri, mediante técnicas cromatográficas, pudieron ser aislados cinco compuestos: dos compuestos reportados por primera vez en la literatura de productos naturales: strychnosine (VII) y 1,3-Di-O-β-D-glucopiranosil-4-metoxibenceno (VIII)";;;;;;;;;;;;;;;
"7,""Las enfermedades cardiovasculares comprenden diferentes patologías que afectan desde sistema circulatorio hasta el corazón. Estas enfermedades se pueden presentar con diversas manifestaciones clínicas y en algunos casos el primer indicio son las arritmias. Uno de los fármacos empleados en nuestro país es el Clorhidrato de Propafenona, que es expendido en forma de tabletas recubiertas, su método de análisis no aparece reportado en ninguna de las monografías oficiales, por lo tanto, en este trabajo de investigación se propuso desarrollar un método analítico empleando la Cromatografía Líquida de Alta Eficiencia. Las condiciones cromatográficas del método fueron las siguientes: se empleó una columna μBondapak, de fase inversa octadecilsilano, de 3,9 mm de diámetro interno y 300 mm de longitud, un tamaño de partícula irregular de 10 μm. La fase móvil estaba compuesta por un buffer fosfato dibásico de potasio: acetonitrilo en una proporción (45:55), el flujo de la fase móvil de 1,5 mL/min, el volumen de inyección de 10 μL y la longitud de onda de 248 nm. Al validar el método bajo el protocolo establecido por el apartado <1225> USP 35-NF30 se consiguió que los procedimientos empleados proporcionaron resultados con aceptable confiabilidad. Además, se desarrolló y se validó un método para el ensayo de disolución. Esta es una prueba que permite evaluar la correcta liberación del principio activo. Para el ensayo de disolución las condiciones del análisis fueron las siguientes: se empleó como medio de disolución 900 mL de ácido clorhidrico 0,1 N, a una temperatura de 37ºC. El ensayo de disolución se realizó en 45 minutos y se analizaron las muestras obtenidas en un espectrofotometro a una longitud de onda de 251 nm.""";;;;;;;;;;;;;;;
"8,""En el presente trabajo se estudiaron los sistemas H+ - -alanina y H+ - V(IV,V) - -alanina, mediante medidas de fuerzas electromotrices emf(H) a 25 º C, utilizando como medio iónico inerte KCl a 3.0 M. Para el análisis de los datos experimentales se utilizó el programa LETAGROP.""";;;;;;;;;;;;;;;
"9,""En el presente trabajo de investigación, se estudió la formación de los complejos de vanadio valencia mixta (IV, V) con la leucina por medio de medidas de la fuerza electromotriz, en disolución acuosa de KCl 3.0 M a una temperatura constante de 25ºC. El experimento se llevó en dos etapas fundamentalmente, en la primera se estudio el sistema H+-HL (HL = leucina), obteniendo como resultado las constantes de acidez en términos del pKa empleando el programa de mínimos cuadrados generalizados LETAGROP, siendo el pKa1= 2.78(3) y el pKa2= 9.66(3) con una dispersión, σ(θL)= 0.026 . En la segunda etapa se calcularon las constantes de formación de los complejos para el sistema de valencia mixta H+-V(IV,V)-leucina, para las relaciones metal:metal.ligando";;;;;;;;;;;;;;;
"0,""Se estudió la aplicación de la técnica VMAT (Radioterapia de Intensidad Modulada en Arcos) con colimador multiláminas Millenium de 120 láminas, para la implementación de esta técnica como alternativa a la radiocirugía estereotáctica. Para ello se realizaron planes de tratamiento bajo técnica VMAT, mediante planificación inversa y la posterior verificación física de los planes a 10 pacientes con múltiples metástasis cerebrales y tumor primario controlado, encontrándose un aceptable índice de conformación para ésta modalidad (comparable a los de radiocirugía), así como dosis en los órganos sanos por debajo de las dosis límites de tolerancia en todos los casos.""";;;;;;;;;;;;;;;
"1,""La obtención de imágenes PET/CT permite realizar un diagnóstico acertado de la presencia de tejido tumoral en un tejido sano, con estas imágenes se puede determinar el Valor de Captación Estandarizado SUV a partir del procedimiento descrito en la sección 3.1 del capítulo de Metodología, este procedimiento es el sistema de cálculo de SUV propuesto en el presente TEG. El software del equipo PET/CT calcula con su propio algoritmo un valor de SUV y es el que el médico nuclear toma para diagnosticar si el paciente tiene una lesión tumoral cuando observa en la imagen PET-CT obtenida, por consiguiente este valor de SUV es el que el médico nuclear coloca en el informe final del paciente. Parte del trabajo de este TEG fué ir al servicio de Medicina Nuclear del Centro Diagnóstico Docente Las Mercedes, previa autorización del jefe de física médica y del médico nuclear a cargo, revisar uno a uno los informes de la base de datos del sistema y tomar nota de los valores de SUV de los pacientes para posteriormente filtrarlos como se explica al inicio del capítulo 4. Uno de los objetivos principales de este trabajo era el de cuantificar las distribuciones del SUV para las diferentes regiones tumorales y obtener valores de referencia de SUV propios del servicio de Medicina Nuclear del Centro de Diagnóstico Docente Las Mercedes y puede verse en la sección 4.3 del capítulo 4, que se comparó el SUV calculado con el procedimiento propuesto en este TEG (SUVmax), con el SUV adquirido de los informes clínicos (SUVinforme) y se obtuvo que los valores de los SUVmax son bastante cercanos a los valores correspondientes de SUVinforme, lo cual valida el método propuesto, como se explica en la sección 5.1 del capítulo 5. Con las imágenes PET/CT, también se puede calcular el exponente de rugosidad local αloc y la dimensión fractal df, esto se hizo con los procesos descritos en la sección 3.2 y 3.3 respectivamente, del capítulo 3 y se logró el objetivo propuesto de establecer posibles correlaciones entre los parámetros geométricos y funcionales. Es interesante señalar que la suma αloc + df = d, conde d es la dimensión del espacio euclídeo real en donde se encuentra la lesión tumoral, es decir, para los resultados calculados, se espera que d sea menor y muy cecano a 3, como se describe en la sección 2.9.6.2 del Marco Teórico. En la sección 4.1 y 4.2 del capítulo 4, se puede constatar que en este trabajo, se obtuvo en efecto que d < 3 pero no tan cer";cano a 3 como s;e espera;, es;to s;e explica en la sección 5.;1 del;ca;pítulo;"5.""";;;;;;
"2,""En las costas del estado Anzoátegui, Venezuela, se desarrollan actividades industriales del tipo petrolero y cementero, además de actividades de transporte en puertos y recreativas (turismo) que afectan el ecosistema. Estudios realizados han mostrado el impacto sobre el medio, observándose concentraciones elevadas de metales pesados, principalmente Ni y Cr, en sedimentos de la costa y en descargas del Río Neverí, así como en crustáceos y otras especies marinas. En este trabajo se realizó un estudio de la distribución espacial de los elementos Cd, Cr, Cu, Hg, Ni, Pb y Zn en Isla La Tortuga y Parque Nacional Mochima empleando a la especie Abudefduf saxatilis como biomonitor. Las muestras (103) fueron colectadas durante junio y agosto del 2011 y analizadas mediante ET AAS, CV-AFS y FAAS, obteniéndose las siguientes concentraciones (medianas): 0,03";;;;;;;;;;;;;;;
"3,""Se realizó la identificación de los hidrocarburos aromáticos policíclicos (HAP), presentes en la fracción lodo, de los sedimentos de fondo, en nueve zonas de la Laguna de Tacarigua, en el Parque Nacional Laguna de Tacarigua (Caño El Mono, Las Lapas, Caño Pirital, Carambola, Caño San Nicolás, Caño San Ignacio, Manatí, Marapatá y Cañaveral). Los HAP fueron extraídos empleando el equipo automatizado Randall, a partir de 10 g de muestra seca y 60 mL de diclorometrano como solvente extractor. La separación de los saturados y aromáticos se realizó a través de la técnica de cromatografía en columna, empacada con alúmina, virutas de cobre, sulfato de sodio anhidro y lana de vidrio. Seguidamente mediante la técnica de cromatografía de gases acoplada a espectrometría de masas se separaron los HAP de la fracción de aromáticos. La identificación de los HAP se llevó a cabo comparando los tiempos de retención (TR) reportados por el estándar de referencia Nro. 1647E. Los resultados obtenidos indican que, solo fueron detectados seis HAP (fenantreno, antraceno, pireno, benzo[a]antraceno y criseno), de los 16 utilizados como referencia y que son considerados indicadores ambientales. Las relaciones de índices moleculares indicaron que el origen de todos los HAP identificados es pirogénico, asociado a quemas de vegetación, y combustibles fósiles. El sector de Las Lapas, Caño Pirital y Carambola fueron las zonas con mayor presencia de HAP detectados, lo que se asocia con la gran cantidad de actividades domésticas, industriales y agropecuarias, además del crecimiento poblacional en los alrededores de la laguna, lo que está ocasionando una posible alteración ambiental de dicho Parque Nacional. Finalmente la zona de Marapatá en el extremo oriental de la laguna, no reportó la presencia de HAP, lo cual se atribuye al poco crecimiento poblacional e industrial de esa zona.""";;;;;;;;;;;;;;;
"4,""El presente trabajo de investigación contempla los métodos de esterificación de la epiandrosterona con diferentes agentes acilantes, empleando como catalizador nucleofílico la DMAP (4-N,N-dimetilaminopiridina), ácido malónico, succínico y anhídrido succínico";;;;;;;;;;;;;;;
